CVE,Name
CVE-2017-0025,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0038,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0047,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0060,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0061,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0062,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0063,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0073,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2017-0108,MS17-013: Security Update for Microsoft Graphics Component (4013075)
CVE-2013-6629,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0042,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0158,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0163,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0166,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0168,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0169,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0180,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0182,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0183,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0184,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0185,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0186,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0188,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0191,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0192,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0199,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0201,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0210,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0211,KB4015551: Windows Server 2012 Standard April 2017 Cumulative Update (Petya)
CVE-2017-0213,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0214,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0220,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0222,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0226,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0238,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0267,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0268,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0269,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0270,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0271,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0272,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0273,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0274,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0275,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0276,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0277,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0278,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0279,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0280,KB4019214: Windows Server 2012 Standard May 2017 Cumulative Update
CVE-2017-0193,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0282,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0283,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0284,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0285,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0287,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0288,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0289,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0291,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0292,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0294,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0296,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0297,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0298,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0299,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-0300,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8460,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8462,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8464,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8469,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8470,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8471,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8472,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8473,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8474,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8475,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8476,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8477,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8478,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8479,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8480,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8481,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8482,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8483,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8484,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8485,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8488,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8489,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8490,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8491,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8492,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8517,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8519,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8522,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8527,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8528,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8529,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8531,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8532,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8533,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8543,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8544,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8547,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8553,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
CVE-2017-8554,KB4022724: Windows Server 2012 Standard June 2017 Cumulative Update
,Microsoft Windows SMB Versions Supported (remote check)
CVE-2017-0170,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8463,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8467,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8486,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8495,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8556,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8557,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8561,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8562,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8563,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8564,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8565,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8573,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8577,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8578,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8580,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8581,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8582,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8587,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8588,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8589,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8590,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8592,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8606,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8607,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8608,KB4025331: Windows Server 2012 July 2017 Cumulative Update
CVE-2017-8618,KB4025331: Windows Server 2012 July 2017 Cumulative Update
