CVE,Name
CVE-2017-5400,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3216-2)
CVE-2017-5399,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3216-1)
CVE-2017-5399,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3216-2)
CVE-2017-5398,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3216-1)
CVE-2017-5398,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3216-2)
CVE-2017-5396,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5396,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5393,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5393,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5391,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5391,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5390,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5390,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5389,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5389,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5388,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5388,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5387,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5387,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5386,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5386,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5385,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5385,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5384,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5384,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5383,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5383,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5382,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5382,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5381,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5381,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5380,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5380,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5379,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5379,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5378,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5378,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5377,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5377,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5376,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5376,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5375,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5375,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5374,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5374,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5373,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3175-1)
CVE-2017-5373,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox regression (USN-3175-2)
CVE-2017-5342,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2017-5341,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2017-5337,"Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : gnutls26, gnutls28 vulnerabilities (USN-3183-1)"
CVE-2017-5337,Ubuntu 12.04 LTS / 14.04 LTS : gnutls26 vulnerability (USN-3183-2)
CVE-2017-5336,"Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : gnutls26, gnutls28 vulnerabilities (USN-3183-1)"
CVE-2017-5336,Ubuntu 12.04 LTS / 14.04 LTS : gnutls26 vulnerability (USN-3183-2)
CVE-2017-5335,"Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : gnutls26, gnutls28 vulnerabilities (USN-3183-1)"
CVE-2017-5335,Ubuntu 12.04 LTS / 14.04 LTS : gnutls26 vulnerability (USN-3183-2)
CVE-2017-5334,"Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : gnutls26, gnutls28 vulnerabilities (USN-3183-1)"
CVE-2017-5334,Ubuntu 12.04 LTS / 14.04 LTS : gnutls26 vulnerability (USN-3183-2)
CVE-2017-5225,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2017-5205,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2017-5204,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2017-5203,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2017-5202,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2017-5046,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5045,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5044,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5041,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5040,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5037,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5035,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5033,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5031,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5030,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5029,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3236-1)
CVE-2017-5029,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : libxslt vulnerabilities (USN-3271-1)
CVE-2017-5026,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5025,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5024,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5023,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5022,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5019,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5017,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5014,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5012,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5011,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5010,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5009,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5008,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5007,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-5006,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3180-1)
CVE-2017-3732,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : openssl vulnerabilities (USN-3181-1)
CVE-2017-3731,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : openssl vulnerabilities (USN-3181-1)
CVE-2017-2820,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : poppler vulnerabilities (USN-3350-1)
CVE-2017-2640,Ubuntu 12.04 LTS / 14.04 LTS : pidgin vulnerability (USN-3231-1)
CVE-2017-2636,Ubuntu 14.04 LTS : linux vulnerability (USN-3219-1)
CVE-2017-2624,"Ubuntu 14.04 LTS / 16.04 LTS / 17.04 : xorg-server, xorg-server-hwe-16.04, xorg-server-lts-xenial vulnerabilities (USN-3362-1)"
CVE-2017-2616,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : shadow vulnerabilities (USN-3276-1)
CVE-2017-2616,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : shadow regression (USN-3276-2)
CVE-2017-11103,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : heimdal vulnerability (USN-3353-1) (Orpheus' Lyre)
CVE-2017-11103,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : samba vulnerability (USN-3353-2) (Orpheus' Lyre)
CVE-2017-10972,"Ubuntu 14.04 LTS / 16.04 LTS / 17.04 : xorg-server, xorg-server-hwe-16.04, xorg-server-lts-xenial vulnerabilities (USN-3362-1)"
CVE-2017-10971,"Ubuntu 14.04 LTS / 16.04 LTS / 17.04 : xorg-server, xorg-server-hwe-16.04, xorg-server-lts-xenial vulnerabilities (USN-3362-1)"
CVE-2017-10708,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : apport vulnerability (USN-3354-1)
CVE-2017-1000380,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3360-1)
CVE-2017-1000367,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : sudo vulnerability (USN-3304-1)
CVE-2017-1000366,"Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : eglibc, glibc vulnerability (USN-3323-1) (Stack Clash)"
CVE-2017-1000364,"Ubuntu 14.04 LTS : linux, linux-meta vulnerabilities (USN-3335-1) (Stack Clash)"
CVE-2017-1000363,"Ubuntu 14.04 LTS : linux, linux-meta vulnerabilities (USN-3335-1) (Stack Clash)"
CVE-2017-1000363,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3343-1)
CVE-2017-1000083,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : evince vulnerability (USN-3351-1)
CVE-2017-0605,"Ubuntu 14.04 LTS : linux, linux-meta vulnerabilities (USN-3335-1) (Stack Clash)"
CVE-2017-0605,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3343-1)
CVE-2017-0553,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : libnl3 vulnerability (USN-3311-1)
CVE-2016-9951,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : apport vulnerabilities (USN-3157-1)
CVE-2016-9950,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : apport vulnerabilities (USN-3157-1)
CVE-2016-9949,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : apport vulnerabilities (USN-3157-1)
CVE-2016-9942,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libvncserver vulnerabilities (USN-3171-1)
CVE-2016-9941,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libvncserver vulnerabilities (USN-3171-1)
CVE-2016-9933,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libgd2 vulnerabilities (USN-3213-1)
CVE-2016-9904,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9903,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9902,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9901,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9900,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9899,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9898,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9897,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9896,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9895,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9894,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9893,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9811,"Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : gst-plugins-base0.10, gst-plugins-base1.0 vulnerabilities (USN-3244-1)"
CVE-2016-9806,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3168-1)
CVE-2016-9794,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3168-1)
CVE-2016-9793,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3168-1)
CVE-2016-9756,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3168-1)
CVE-2016-9652,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3153-1)
CVE-2016-9651,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3153-1)
CVE-2016-9650,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : oxide-qt vulnerabilities (USN-3153-1)
CVE-2016-9601,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : jbig2dec vulnerabilities (USN-3297-1)
CVE-2016-9591,Ubuntu 14.04 LTS / 16.04 LTS : jasper vulnerabilities (USN-3295-1)
CVE-2016-9560,Ubuntu 14.04 LTS / 16.04 LTS : jasper vulnerabilities (USN-3295-1)
CVE-2016-9555,Ubuntu 14.04 LTS : linux vulnerability (USN-3188-1)
CVE-2016-9540,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9539,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9538,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9537,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9536,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9535,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9534,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9533,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9532,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9453,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9448,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9427,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libgc vulnerability (USN-3197-1)
CVE-2016-9401,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : bash vulnerabilities (USN-3294-1)
CVE-2016-9317,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libgd2 vulnerabilities (USN-3213-1)
CVE-2016-9297,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9273,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-9190,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : pillow vulnerabilities (USN-3230-1)
CVE-2016-9189,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : pillow vulnerabilities (USN-3230-1)
CVE-2016-9080,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3155-1)
CVE-2016-9079,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3140-1)
CVE-2016-9078,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3140-1)
CVE-2016-9077,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9076,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9075,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9074,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : nss vulnerabilities (USN-3163-1)
CVE-2016-9073,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9071,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9070,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9069,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9068,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9067,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9066,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9064,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-9063,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : firefox vulnerabilities (USN-3124-1)
CVE-2016-8882,Ubuntu 14.04 LTS / 16.04 LTS : jasper vulnerabilities (USN-3295-1)
CVE-2016-8693,Ubuntu 14.04 LTS / 16.04 LTS : jasper vulnerabilities (USN-3295-1)
CVE-2016-8692,Ubuntu 14.04 LTS / 16.04 LTS : jasper vulnerabilities (USN-3295-1)
CVE-2016-8691,Ubuntu 14.04 LTS / 16.04 LTS : jasper vulnerabilities (USN-3295-1)
CVE-2016-8689,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libarchive vulnerabilities (USN-3225-1)
CVE-2016-8688,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libarchive vulnerabilities (USN-3225-1)
CVE-2016-8687,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libarchive vulnerabilities (USN-3225-1)
CVE-2016-8670,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : libgd2 vulnerabilities (USN-3117-1)
CVE-2016-8658,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3145-1)
CVE-2016-8655,Ubuntu 14.04 LTS : linux vulnerability (USN-3149-1)
CVE-2016-8654,Ubuntu 14.04 LTS / 16.04 LTS : jasper vulnerabilities (USN-3295-1)
CVE-2016-8645,Ubuntu 14.04 LTS : linux vulnerability (USN-3290-1)
CVE-2016-8635,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : nss vulnerabilities (USN-3163-1)
CVE-2016-8624,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8623,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8622,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8621,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8620,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8619,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8618,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8617,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8616,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8615,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : curl vulnerabilities (USN-3123-1)
CVE-2016-8610,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : openssl vulnerabilities (USN-3181-1)
CVE-2016-8610,"Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : gnutls26, gnutls28 vulnerabilities (USN-3183-1)"
CVE-2016-8610,Ubuntu 12.04 LTS / 14.04 LTS : gnutls26 vulnerability (USN-3183-2)
CVE-2016-8602,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : ghostscript vulnerabilities (USN-3148-1)
CVE-2016-8575,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2016-8574,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2016-8331,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2016-7993,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2016-7992,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2016-7986,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2016-7985,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2016-7984,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2016-7983,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : tcpdump vulnerabilities (USN-3205-1)
CVE-2016-7979,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : ghostscript vulnerabilities (USN-3148-1)
CVE-2016-7978,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : ghostscript vulnerabilities (USN-3148-1)
